TITLE,cer
DATA TYPE,RAMAN SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,21/04/06
TIME,15:17:11
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,0.2
XUNITS,1/CM
YUNITS,INTENSITY
FIRSTX,   88.4787
LASTX, 1963.2787
NPOINTS,    9375
FIRSTY,    26.01411
MAXY,   546.00513
MINY,   -37.95501
XYDATA
661.4787,33.9096
661.6787,34.899
661.8787,35.7522
662.0787,36.4391
662.2787,36.9506
662.4787,37.32
662.6787,37.5854
662.8787,37.7849
663.0787,37.9566
663.2787,38.1386
663.4787,38.3691
663.6787,38.6862
663.8787,39.128
664.0787,39.7299
664.2787,40.4751
664.4787,41.2997
664.6787,42.1384
664.8787,42.9257
665.0787,43.596
665.2787,44.0839
665.4787,44.324
665.6787,44.2507
665.8787,43.7987
666.0787,42.9191
666.2787,41.6718
666.4787,40.1601
666.6787,38.4873
666.8787,36.7568
667.0787,35.0718
667.2787,33.5358
667.4787,32.252
667.6787,31.3239
667.8787,30.8547
668.0787,30.8961
668.2787,31.3654
668.4787,32.158
668.6787,33.1693
668.8787,34.2949
669.0787,35.43
669.2787,36.4703
669.4787,37.311
669.6787,37.8477
669.8787,37.9794
670.0787,37.7079
670.2787,37.1532
670.4787,36.4413
670.6787,35.6983
670.8787,35.0505
671.0787,34.624
671.2787,34.5449
671.4787,34.9395
671.6787,35.9337
671.8787,37.6319
672.0787,39.9515
672.2787,42.716
672.4787,45.7482
672.6787,48.8708
672.8787,51.9065
673.0787,54.678
673.2787,57.0081
673.4787,58.7195
673.6787,59.635
673.8787,59.6351
674.0787,58.7887
674.2787,57.2031
674.4787,54.9856
674.6787,52.2433
674.8787,49.0836
675.0787,45.6136
675.2787,41.9406
675.4787,38.1719
675.6787,34.4149
675.8787,30.7836
676.0787,27.4011
676.2787,24.3911
676.4787,21.8773
676.6787,19.9836
676.8787,18.8337
677.0787,18.5512
677.2787,19.2599
677.4787,21.0837
677.6787,24.1216
677.8787,28.2186
678.0787,33.0687
678.2787,38.3643
678.4787,43.7974
678.6787,49.0602
678.8787,53.845
679.0787,57.8438
679.2787,60.7488
679.4787,62.2523
679.6787,62.1472
679.8787,60.6089
680.0787,57.9035
680.2787,54.2974
680.4787,50.0566
680.6787,45.4475
680.8787,40.7363
681.0787,36.1891
681.2787,32.0722
681.4787,28.6496
681.6787,26.0607
681.8787,24.2542
682.0787,23.1629
682.2787,22.7194
682.4787,22.8566
682.6787,23.507
682.8787,24.6035
683.0787,26.0787
683.2787,27.8653
683.4787,29.8951
683.6787,32.0864
683.8787,34.3495
684.0787,36.5943
684.2787,38.7308
684.4787,40.6689
684.6787,42.3186
684.8787,43.5899
685.0787,44.3926
685.2787,44.6369
685.4787,44.2641
685.6787,43.346
685.8787,41.9877
686.0787,40.2943
686.2787,38.3711
686.4787,36.3232
686.6787,34.2557
686.8787,32.2739
687.0787,30.4829
687.2787,28.9871
687.4787,27.8419
687.6787,27.0241
687.8787,26.503
688.0787,26.2483
688.2787,26.2294
688.4787,26.4159
688.6787,26.7772
688.8787,27.283
689.0787,27.9026
689.2787,28.6062
689.4787,29.3722
689.6787,30.1842
689.8787,31.0261
690.0787,31.8815
690.2787,32.7343
690.4787,33.5684
690.6787,34.3674
690.8787,35.1152
691.0787,35.7956
691.2787,36.3917
691.4787,36.8835
691.6787,37.2505
691.8787,37.472
692.0787,37.5274
692.2787,37.3961
692.4787,37.0574
692.6787,36.4906
692.8787,35.6752
693.0787,34.5912
693.2787,33.2647
693.4787,31.7949
693.6787,30.2876
693.8787,28.8485
694.0787,27.5833
694.2787,26.5976
694.4787,25.9973
694.6787,25.8881
694.8787,26.3755
695.0787,27.5521
695.2787,29.3526
695.4787,31.6098
695.6787,34.1547
695.8787,36.8182
696.0787,39.4313
696.2787,41.825
696.4787,43.8302
696.6787,45.278
696.8787,45.9992
697.0787,45.8771
697.2787,44.9993
697.4787,43.5033
697.6787,41.5267
697.8787,39.2072
698.0787,36.6824
698.2787,34.0898
698.4787,31.567
698.6787,29.2517
698.8787,27.2803
699.0787,25.7298
699.2787,24.5895
699.4787,23.8417
699.6787,23.4689
699.8787,23.4533
700.0787,23.7773
700.2787,24.4232
700.4787,25.3734
700.6787,26.6101
700.8787,28.1126
701.0787,29.8279
701.2787,31.6839
701.4787,33.6085
701.6787,35.5292
701.8787,37.3739
702.0787,39.0703
702.2787,40.5461
702.4787,41.7292
702.6787,42.5471
702.8787,42.9482
703.0787,42.9504
703.2787,42.5868
703.4787,41.8905
703.6787,40.8946
703.8787,39.632
704.0787,38.136
704.2787,36.4395
704.4787,34.5757
704.6787,32.5782
704.8787,30.5078
705.0787,28.4597
705.2787,26.5311
705.4787,24.8195
705.6787,23.4223
705.8787,22.4369
706.0787,21.9607
706.2787,22.0911
706.4787,22.9255
706.6787,24.5414
706.8787,26.8487
707.0787,29.6738
707.2787,32.8423
707.4787,36.1801
707.6787,39.5129
707.8787,42.6663
708.0787,45.4662
708.2787,47.7381
708.4787,49.308
708.6787,50.0672
708.8787,50.0903
709.0787,49.4844
709.2787,48.3562
709.4787,46.8124
709.6787,44.9599
709.8787,42.9054
710.0787,40.7559
710.2787,38.618
710.4787,36.5971
710.6787,34.7622
710.8787,33.1444
711.0787,31.7725
711.2787,30.6758
711.4787,29.8832
711.6787,29.4239
711.8787,29.327
712.0787,29.6215
712.2787,30.3365
712.4787,31.4872
712.6787,32.9995
712.8787,34.7644
713.0787,36.6725
713.2787,38.6148
713.4787,40.4818
713.6787,42.1644
713.8787,43.5534
714.0787,44.5396
714.2787,45.0139
714.4787,44.9214
714.6787,44.3235
714.8787,43.2967
715.0787,41.9177
715.2787,40.263
715.4787,38.4092
715.6787,36.4328
715.8787,34.4105
716.0787,32.4187
716.2787,30.5331
716.4787,28.8134
716.6787,27.3063
716.8787,26.0581
717.0787,25.1153
717.2787,24.5243
717.4787,24.3314
717.6787,24.5831
717.8787,25.3257
718.0787,26.6056
718.2787,28.4385
718.4787,30.698
718.6787,33.2172
718.8787,35.8291
719.0787,38.3667
719.2787,40.6629
719.4787,42.5508
719.6787,43.8633
719.8787,44.4334
720.0787,44.0962
720.2787,42.819
720.4787,40.7772
720.6787,38.1644
720.8787,35.1743
721.0787,32.0005
721.2787,28.8367
721.4787,25.8766
721.6787,23.3137
721.8787,21.3418
722.0787,20.1363
722.2787,19.6877
722.4787,19.879
722.6787,20.5919
722.8787,21.7081
723.0787,23.1091
723.2787,24.6768
723.4787,26.2926
723.6787,27.8383
723.8787,29.1955
724.0787,30.2749
724.2787,31.0775
724.4787,31.6217
724.6787,31.9259
724.8787,32.0086
725.0787,31.888
725.2787,31.5828
725.4787,31.1111
725.6787,30.4916
725.8787,29.7436
726.0787,28.9143
726.2787,28.0808
726.4787,27.322
726.6787,26.7166
726.8787,26.3433
727.0787,26.2809
727.2787,26.6082
727.4787,27.404
727.6787,28.7469
727.8787,30.6919
728.0787,33.1448
728.2787,35.9536
728.4787,38.9664
728.6787,42.0311
728.8787,44.9956
729.0787,47.7081
729.2787,50.0164
729.4787,51.7686
729.6787,52.8133
729.8787,53.089
730.0787,52.7137
730.2787,51.8264
730.4787,50.5665
730.6787,49.073
730.8787,47.4853
731.0787,45.9424
731.2787,44.5836
731.4787,43.548
731.6787,42.9656
731.8787,42.8438
732.0787,43.1027
732.2787,43.6608
732.4787,44.4364
732.6787,45.3479
732.8787,46.3137
733.0787,47.2522
733.2787,48.0818
733.4787,48.7208
733.6787,49.1188
733.8787,49.3409
734.0787,49.4796
734.2787,49.6271
734.4787,49.8755
734.6787,50.3172
734.8787,51.0445
735.0787,52.1496
735.2787,53.7247
735.4787,55.859
735.6787,58.535
735.8787,61.6031
736.0787,64.9055
736.2787,68.2846
736.4787,71.5826
736.6787,74.642
736.8787,77.3049
737.0787,79.4136
737.2787,80.8106
737.4787,81.3674
737.6787,81.1619
737.8787,80.3594
738.0787,79.1255
738.2787,77.6261
738.4787,76.0269
738.6787,74.4935
738.8787,73.1917
739.0787,72.2872
739.2787,71.9452
739.4787,72.2463
739.6787,73.0919
739.8787,74.3604
740.0787,75.9303
740.2787,77.6801
740.4787,79.4882
740.6787,81.2331
740.8787,82.7932
741.0787,84.0471
741.2787,84.8808
741.4787,85.2843
741.6787,85.3232
741.8787,85.0647
742.0787,84.5761
742.2787,83.9247
742.4787,83.1775
742.6787,82.402
742.8787,81.6653
743.0787,81.0346
743.2787,80.5591
743.4787,80.2206
743.6787,79.9858
743.8787,79.8215
744.0787,79.6942
744.2787,79.5705
744.4787,79.4172
744.6787,79.2008
744.8787,78.888
745.0787,78.4476
745.2787,77.9134
745.4787,77.3963
745.6787,77.0113
745.8787,76.8737
746.0787,77.0985
746.2787,77.8011
746.4787,79.0965
746.6787,81.0998
746.8787,83.9263
747.0787,87.6526
747.2787,92.1119
747.4787,97.042
747.6787,102.181
747.8787,107.266
748.0787,112.035
748.2787,116.225
748.4787,119.575
748.6787,121.823
748.8787,122.706
749.0787,122.12
749.2787,120.247
749.4787,117.303
749.6787,113.503
749.8787,109.061
750.0787,104.193
750.2787,99.1148
750.4787,94.0409
750.6787,89.1866
750.8787,84.7545
751.0787,80.807
751.2787,77.3191
751.4787,74.2646
751.6787,71.6172
751.8787,69.3506
752.0787,67.4387
752.2787,65.855
752.4787,64.5733
752.6787,63.5674
752.8787,62.7981
753.0787,62.1881
753.2787,61.6529
753.4787,61.108
753.6787,60.469
753.8787,59.6514
754.0787,58.5708
754.2787,57.1426
754.4787,55.2825
754.6787,52.9109
754.8787,50.0528
755.0787,46.8321
755.2787,43.3767
755.4787,39.8142
755.6787,36.2726
755.8787,32.8794
756.0787,29.7627
756.2787,27.0501
756.4787,24.8694
756.6787,23.3229
756.8787,22.3925
757.0787,22.0247
757.2787,22.1662
757.4787,22.7633
757.6787,23.7626
757.8787,25.1106
758.0787,26.7538
758.2787,28.6387
758.4787,30.7115
758.6787,32.9016
758.8787,35.1149
759.0787,37.2557
759.2787,39.2282
759.4787,40.9366
759.6787,42.2852
759.8787,43.1782
760.0787,43.5199
760.2787,43.2144
760.4787,42.1888
760.6787,40.5372
760.8787,38.4282
761.0787,36.0307
761.2787,33.5136
761.4787,31.0458
761.6787,28.7962
761.8787,26.9338
762.0787,25.6274
762.2787,25.0453
762.4787,25.2646
762.6787,26.1776
762.8787,27.6544
763.0787,29.5649
763.2787,31.7792
763.4787,34.1674
763.6787,36.5994
763.8787,38.9453
764.0787,41.075
764.2787,42.8649
764.4787,44.263
764.6787,45.2635
764.8787,45.8609
765.0787,46.0503
765.2787,45.8263
765.4787,45.1837
765.6787,44.1172
765.8787,42.6218
766.0787,40.6922
766.2787,38.3633
766.4787,35.7864
766.6787,33.134
766.8787,30.5785
767.0787,28.2922
767.2787,26.4477
767.4787,25.2173
767.6787,24.7734
767.8787,25.2884
768.0787,26.9235
768.2787,29.6307
768.4787,33.1778
768.6787,37.326
768.8787,41.8366
769.0787,46.4709
769.2787,50.9902
769.4787,55.1558
769.6787,58.7289
769.8787,61.471
770.0787,63.204
770.2787,63.9997
770.4787,63.994
770.6787,63.323
770.8787,62.1227
771.0787,60.5289
771.2787,58.6779
771.4787,56.7054
771.6787,54.7475
771.8787,52.9385
772.0787,51.3597
772.2787,50.0299
772.4787,48.964
772.6787,48.1772
772.8787,47.6845
773.0787,47.5011
773.2787,47.6419
773.4787,48.1221
773.6787,48.9567
773.8787,50.1477
774.0787,51.6217
774.2787,53.2793
774.4787,55.0207
774.6787,56.7463
774.8787,58.3566
775.0787,59.7517
775.2787,60.8322
775.4787,61.4984
775.6787,61.6519
775.8787,61.2722
776.0787,60.4586
776.2787,59.3207
776.4787,57.9681
776.6787,56.5104
776.8787,55.0572
777.0787,53.7182
777.2787,52.6028
777.4787,51.8208
777.6787,51.4678
777.8787,51.5322
778.0787,51.9532
778.2787,52.6694
778.4787,53.6196
778.6787,54.7424
778.8787,55.9766
779.0787,57.2608
779.2787,58.5339
779.4787,59.7347
779.6787,60.8208
779.8787,61.7871
780.0787,62.6327
780.2787,63.3568
780.4787,63.9584
780.6787,64.4368
780.8787,64.7911
781.0787,65.0204
781.2787,65.1239
781.4787,65.1024
781.6787,64.9728
781.8787,64.7616
782.0787,64.4956
782.2787,64.2013
782.4787,63.9055
782.6787,63.6348
782.8787,63.4157
783.0787,63.2751
783.2787,63.2395
783.4787,63.3262
783.6787,63.5297
783.8787,63.8409
784.0787,64.2509
784.2787,64.7505
784.4787,65.3308
784.6787,65.9827
784.8787,66.6972
785.0787,67.4652
785.2787,68.2779
785.4787,69.129
785.6787,70.0141
785.8787,70.9288
786.0787,71.8688
786.2787,72.8297
786.4787,73.807
786.6787,74.7964
786.8787,75.7936
787.0787,76.7941
787.2787,77.7833
787.4787,78.7157
787.6787,79.5397
787.8787,80.2041
788.0787,80.6573
788.2787,80.8481
788.4787,80.7249
788.6787,80.2364
788.8787,79.3312
789.0787,77.9649
789.2787,76.217
789.4787,74.2716
789.6787,72.3162
789.8787,70.5383
790.0787,69.1253
790.2787,68.2647
790.4787,68.144
790.6787,68.9506
790.8787,70.8721
791.0787,74.0165
791.2787,78.2056
791.4787,83.1972
791.6787,88.7486
791.8787,94.6175
792.0787,100.561
792.2787,106.338
792.4787,111.704
792.6787,116.418
792.8787,120.246
793.0787,123.125
793.2787,125.166
793.4787,126.483
793.6787,127.194
793.8787,127.414
794.0787,127.259
794.2787,126.845
794.4787,126.287
794.6787,125.703
794.8787,125.192
795.0787,124.789
795.2787,124.513
795.4787,124.382
795.6787,124.414
795.8787,124.627
796.0787,125.04
796.2787,125.671
796.4787,126.538
796.6787,127.658
796.8787,129.019
797.0787,130.576
797.2787,132.282
797.4787,134.092
797.6787,135.958
797.8787,137.834
798.0787,139.675
798.2787,141.432
798.4787,143.06
798.6787,144.521
798.8787,145.808
799.0787,146.929
799.2787,147.888
799.4787,148.692
799.6787,149.346
799.8787,149.855
800.0787,150.226
800.2787,150.463
800.4787,150.574
800.6787,150.593
800.8787,150.589
801.0787,150.633
801.2787,150.796
801.4787,151.148
801.6787,151.76
801.8787,152.703
802.0787,154.047
802.2787,155.864
802.4787,158.192
802.6787,160.91
802.8787,163.843
803.0787,166.817
803.2787,169.66
803.4787,172.196
803.6787,174.253
803.8787,175.656
804.0787,176.233
804.2787,175.813
804.4787,174.409
804.6787,172.263
804.8787,169.631
805.0787,166.769
805.2787,163.935
805.4787,161.383
805.6787,159.37
805.8787,158.154
806.0787,157.99
806.2787,159.073
806.4787,161.264
806.6787,164.316
806.8787,167.977
807.0787,171.998
807.2787,176.131
807.4787,180.125
807.6787,183.73
807.8787,186.698
808.0787,188.782
808.2787,189.87
808.4787,190.023
808.6787,189.317
808.8787,187.826
809.0787,185.625
809.2787,182.788
809.4787,179.389
809.6787,175.503
809.8787,171.205
810.0787,166.584
810.2787,161.808
810.4787,157.074
810.6787,152.578
810.8787,148.516
811.0787,145.085
811.2787,142.481
811.4787,140.9
811.6787,140.538
811.8787,141.587
812.0787,144.03
812.2787,147.578
812.4787,151.922
812.6787,156.754
812.8787,161.764
813.0787,166.645
813.2787,171.088
813.4787,174.784
813.6787,177.424
813.8787,178.759
814.0787,178.849
814.2787,177.866
814.4787,175.977
814.6787,173.353
814.8787,170.162
815.0787,166.575
815.2787,162.761
815.4787,158.888
815.6787,155.126
815.8787,151.595
816.0787,148.357
816.2787,145.468
816.4787,142.985
816.6787,140.964
816.8787,139.463
817.0787,138.538
817.2787,138.246
817.4787,138.645
817.6787,139.765
817.8787,141.513
818.0787,143.75
818.2787,146.341
818.4787,149.148
818.6787,152.035
818.8787,154.863
819.0787,157.496
819.2787,159.798
819.4787,161.633
819.6787,162.944
819.8787,163.769
820.0787,164.151
820.2787,164.134
820.4787,163.761
820.6787,163.077
820.8787,162.124
821.0787,160.947
821.2787,159.588
821.4787,158.098
821.6787,156.549
821.8787,155.025
822.0787,153.606
822.2787,152.376
822.4787,151.416
822.6787,150.808
822.8787,150.635
823.0787,150.978
823.2787,151.916
823.4787,153.438
823.6787,155.429
823.8787,157.769
824.0787,160.338
824.2787,163.014
824.4787,165.678
824.6787,168.21
824.8787,170.488
825.0787,172.393
825.2787,173.83
825.4787,174.825
825.6787,175.432
825.8787,175.709
826.0787,175.712
826.2787,175.497
826.4787,175.12
826.6787,174.638
826.8787,174.107
827.0787,173.582
827.2787,173.104
827.4787,172.694
827.6787,172.376
827.8787,172.17
828.0787,172.099
828.2787,172.185
828.4787,172.451
828.6787,172.917
828.8787,173.606
829.0787,174.526
829.2787,175.629
829.4787,176.853
829.6787,178.137
829.8787,179.42
830.0787,180.64
830.2787,181.735
830.4787,182.644
830.6787,183.307
830.8787,183.663
831.0787,183.698
831.2787,183.44
831.4787,182.915
831.6787,182.153
831.8787,181.18
832.0787,180.024
832.2787,178.714
832.4787,177.277
832.6787,175.742
832.8787,174.146
833.0787,172.566
833.2787,171.082
833.4787,169.778
833.6787,168.735
833.8787,168.035
834.0787,167.761
834.2787,167.995
834.4787,168.818
834.6787,170.306
834.8787,172.422
835.0787,175.043
835.2787,178.044
835.4787,181.299
835.6787,184.685
835.8787,188.074
836.0787,191.344
836.2787,194.367
836.4787,197.02
836.6787,199.214
836.8787,200.967
837.0787,202.309
837.2787,203.275
837.4787,203.897
837.6787,204.208
837.8787,204.24
838.0787,204.026
838.2787,203.6
838.4787,202.998
838.6787,202.304
838.8787,201.635
839.0787,201.107
839.2787,200.835
839.4787,200.935
839.6787,201.525
839.8787,202.719
840.0787,204.635
840.2787,207.387
840.4787,211.003
840.6787,215.318
840.8787,220.141
841.0787,225.282
841.2787,230.549
841.4787,235.753
841.6787,240.703
841.8787,245.207
842.0787,249.075
842.2787,252.135
842.4787,254.369
842.6787,255.843
842.8787,256.622
843.0787,256.771
843.2787,256.355
843.4787,255.439
843.6787,254.089
843.8787,252.37
844.0787,250.347
844.2787,248.118
844.4787,245.834
844.6787,243.652
844.8787,241.728
845.0787,240.22
845.2787,239.284
845.4787,239.078
845.6787,239.757
845.8787,241.48
846.0787,244.362
846.2787,248.26
846.4787,252.921
846.6787,258.096
846.8787,263.534
847.0787,268.985
847.2787,274.198
847.4787,278.923
847.6787,282.908
847.8787,285.908
848.0787,287.811
848.2787,288.695
848.4787,288.646
848.6787,287.754
848.8787,286.107
849.0787,283.793
849.2787,280.9
849.4787,277.517
849.6787,273.733
849.8787,269.643
850.0787,265.383
850.2787,261.103
850.4787,256.949
850.6787,253.07
850.8787,249.613
851.0787,246.728
851.2787,244.56
851.4787,243.259
851.6787,242.965
851.8787,243.628
852.0787,245.007
852.2787,246.853
852.4787,248.917
852.6787,250.949
852.8787,252.699
853.0787,253.918
853.2787,254.358
853.4787,253.767
853.6787,251.972
853.8787,249.05
854.0787,245.137
854.2787,240.365
854.4787,234.869
854.6787,228.782
854.8787,222.237
855.0787,215.369
855.2787,208.311
855.4787,201.196
855.6787,194.147
855.8787,187.281
856.0787,180.713
856.2787,174.558
856.4787,168.934
856.6787,163.954
856.8787,159.736
857.0787,156.395
857.2787,154.046
857.4787,152.717
857.6787,152.224
857.8787,152.353
858.0787,152.889
858.2787,153.615
858.4787,154.319
858.6787,154.785
858.8787,154.797
859.0787,154.142
859.2787,152.629
859.4787,150.297
859.6787,147.307
859.8787,143.821
860.0787,140
860.2787,136.006
860.4787,132.001
860.6787,128.147
860.8787,124.605
861.0787,121.536
861.2787,119.009
861.4787,116.939
861.6787,115.225
861.8787,113.768
862.0787,112.469
862.2787,111.228
862.4787,109.944
862.6787,108.519
862.8787,106.852
863.0787,104.861
863.2787,102.562
863.4787,100.004
863.6787,97.2394
863.8787,94.319
864.0787,91.2938
864.2787,88.2148
864.4787,85.1331
864.6787,82.0997
864.8787,79.1651
865.0787,76.3658
865.2787,73.7218
865.4787,71.2521
865.6787,68.9759
865.8787,66.9123
866.0787,65.0806
866.2787,63.4997
866.4787,62.1888
866.6787,61.1671
866.8787,60.4397
867.0787,59.9595
867.2787,59.6669
867.4787,59.5027
867.6787,59.4074
867.8787,59.3216
868.0787,59.1858
868.2787,58.9407
868.4787,58.5268
868.6787,57.8881
868.8787,57.0199
869.0787,55.9568
869.2787,54.7345
869.4787,53.3887
869.6787,51.9552
869.8787,50.4697
870.0787,48.9679
870.2787,47.4854
870.4787,46.0581
870.6787,44.7092
870.8787,43.4331
871.0787,42.2201
871.2787,41.0602
871.4787,39.9436
871.6787,38.8606
871.8787,37.8013
872.0787,36.7558
872.2787,35.7144
872.4787,34.6704
872.6787,33.6442
872.8787,32.6698
873.0787,31.7811
873.2787,31.012
873.4787,30.3966
873.6787,29.9687
873.8787,29.7624
874.0787,29.8117
874.2787,30.1497
874.4787,30.7654
874.6787,31.5822
874.8787,32.5177
875.0787,33.49
875.2787,34.4168
875.4787,35.2159
875.6787,35.8053
875.8787,36.1026
876.0787,36.0258
876.2787,35.5163
876.4787,34.6303
876.6787,33.4592
876.8787,32.0941
877.0787,30.6263
877.2787,29.1468
877.4787,27.7471
877.6787,26.5182
877.8787,25.5515
878.0787,24.9346
878.2787,24.6855
878.4787,24.7566
878.6787,25.0977
878.8787,25.6586
879.0787,26.3894
879.2787,27.2397
879.4787,28.1594
879.6787,29.0985
879.8787,30.0067
880.0787,30.8403
880.2787,31.5736
880.4787,32.1841
880.6787,32.6491
880.8787,32.9461
881.0787,33.0526
881.2787,32.9459
881.4787,32.6034
881.6787,32.0027
881.8787,31.1285
882.0787,30.0375
882.2787,28.8275
882.4787,27.5969
882.6787,26.4438
882.8787,25.4666
883.0787,24.7635
883.2787,24.4328
883.4787,24.5727
883.6787,25.2803
883.8787,26.563
884.0787,28.2808
884.2787,30.2802
884.4787,32.4075
884.6787,34.5092
884.8787,36.4316
885.0787,38.0211
885.2787,39.124
885.4787,39.5868
885.6787,39.2942
885.8787,38.3316
886.0787,36.8495
886.2787,34.9983
886.4787,32.9286
886.6787,30.791
886.8787,28.7359
887.0787,26.9139
887.2787,25.4754
887.4787,24.5669
887.6787,24.2438
887.8787,24.4745
888.0787,25.2235
888.2787,26.4556
888.4787,28.1354
888.6787,30.2278
888.8787,32.6974
889.0787,35.5088
889.2787,38.6268
889.4787,41.9884
889.6787,45.4539
889.8787,48.8698
890.0787,52.0829
890.2787,54.9399
890.4787,57.2875
890.6787,58.9723
890.8787,59.8411
891.0787,59.7405
891.2787,58.5414
891.4787,56.3396
891.6787,53.3543
891.8787,49.8055
892.0787,45.9137
892.2787,41.8989
892.4787,37.9815
892.6787,34.3816
892.8787,31.3195
893.0787,29.0134
893.2787,27.5628
893.4787,26.8867
893.6787,26.8886
893.8787,27.4719
894.0787,28.5402
894.2787,29.9971
894.4787,31.746
894.6787,33.6907
894.8787,35.7345
895.0787,37.7824
895.2787,39.7459
895.4787,41.5381
895.6787,43.0724
895.8787,44.262
896.0787,45.0201
896.2787,45.26
896.4787,44.895
896.6787,43.8382
896.8787,42.0129
897.0787,39.5082
897.2787,36.553
897.4787,33.3799
897.6787,30.2221
897.8787,27.3124
898.0787,24.8837
898.2787,23.169
898.4787,22.4011
898.6787,22.8125
898.8787,24.4996
899.0787,27.2436
899.2787,30.7811
899.4787,34.8489
899.6787,39.1834
899.8787,43.5215
900.0787,47.5997
900.2787,51.1547
900.4787,53.9232
900.6787,55.6794
900.8787,56.4694
901.0787,56.4583
901.2787,55.8121
901.4787,54.6965
901.6787,53.2771
901.8787,51.72
902.0787,50.1907
902.2787,48.8551
902.4787,47.8755
902.6787,47.3015
902.8787,47.048
903.0787,47.0214
903.2787,47.1287
903.4787,47.2765
903.6787,47.3716
903.8787,47.3207
904.0787,47.0305
904.2787,46.4077
904.4787,45.3984
904.6787,44.0817
904.8787,42.5643
905.0787,40.9532
905.2787,39.3554
905.4787,37.8777
905.6787,36.6271
905.8787,35.7106
906.0787,35.235
906.2787,35.2939
906.4787,35.8365
906.6787,36.723
906.8787,37.8124
907.0787,38.9637
907.2787,40.0359
907.4787,40.888
907.6787,41.3789
907.8787,41.3676
908.0787,40.7148
908.2787,39.3882
908.4787,37.5298
908.6787,35.2976
908.8787,32.8493
909.0787,30.3428
909.2787,27.9361
909.4787,25.787
909.6787,24.0533
909.8787,22.893
910.0787,22.4244
910.2787,22.5816
910.4787,23.2454
910.6787,24.2966
910.8787,25.6159
911.0787,27.0839
911.2787,28.5815
911.4787,29.9893
911.6787,31.1882
911.8787,32.0644
912.0787,32.594
912.2787,32.8243
912.4787,32.8047
912.6787,32.5847
912.8787,32.2138
913.0787,31.7412
913.2787,31.2164
913.4787,30.6888
913.6787,30.2078
913.8787,29.8033
914.0787,29.4652
914.2787,29.1782
914.4787,28.9273
914.6787,28.6972
914.8787,28.4728
915.0787,28.2388
915.2787,27.9801
915.4787,27.6815
915.6787,27.3313
915.8787,26.938
916.0787,26.5182
916.2787,26.0882
916.4787,25.6642
916.6787,25.2627
916.8787,24.9001
917.0787,24.5926
917.2787,24.3566
917.4787,24.2077
917.6787,24.1451
917.8787,24.152
918.0787,24.2107
918.2787,24.3039
918.4787,24.4139
918.6787,24.5232
918.8787,24.6143
919.0787,24.6697
919.2787,24.6719
919.4787,24.622
919.6787,24.568
919.8787,24.5652
920.0787,24.6689
920.2787,24.9346
920.4787,25.4174
920.6787,26.1727
920.8787,27.2558
921.0787,28.7221
921.2787,30.6088
921.4787,32.8215
921.6787,35.2076
921.8787,37.6143
922.0787,39.8888
922.2787,41.8782
922.4787,43.4297
922.6787,44.3904
922.8787,44.6074
923.0787,43.9337
923.2787,42.3822
923.4787,40.1459
923.6787,37.4271
923.8787,34.4283
924.0787,31.352
924.2787,28.4005
924.4787,25.7762
924.6787,23.6816
924.8787,22.3191
925.0787,21.8101
925.2787,22.0433
925.4787,22.8653
925.6787,24.1228
925.8787,25.6626
926.0787,27.3314
926.2787,28.9758
926.4787,30.4426
926.6787,31.5785
926.8787,32.2483
927.0787,32.4658
927.2787,32.3181
927.4787,31.8929
927.6787,31.278
927.8787,30.5609
928.0787,29.8293
928.2787,29.1711
928.4787,28.6738
928.6787,28.4239
928.8787,28.4674
929.0787,28.8014
929.2787,29.4197
929.4787,30.3162
929.6787,31.485
929.8787,32.92
930.0787,34.615
930.2787,36.5641
930.4787,38.7612
930.6787,41.181
930.8787,43.7386
931.0787,46.3377
931.2787,48.8822
931.4787,51.2756
931.6787,53.4217
931.8787,55.2243
932.0787,56.587
932.2787,57.4135
932.4787,57.6186
932.6787,57.2119
932.8787,56.252
933.0787,54.7977
933.2787,52.9081
933.4787,50.6422
933.6787,48.0587
933.8787,45.2167
934.0787,42.1752
934.2787,38.9936
934.4787,35.7522
934.6787,32.5567
934.8787,29.5145
935.0787,26.7332
935.2787,24.32
935.4787,22.3825
935.6787,21.028
935.8787,20.3639
936.0787,20.4977
936.2787,21.4792
936.4787,23.1808
936.6787,25.4402
936.8787,28.0953
937.0787,30.9842
937.2787,33.9447
937.4787,36.8147
937.6787,39.432
937.8787,41.6348
938.0787,43.2771
938.2787,44.3527
938.4787,44.9254
938.6787,45.0592
938.8787,44.8187
939.0787,44.2681
939.2787,43.4716
939.4787,42.4936
939.6787,41.3983
939.8787,40.2498
940.0787,39.1002
940.2787,37.9881
940.4787,36.951
940.6787,36.0265
940.8787,35.2523
941.0787,34.666
941.2787,34.3051
941.4787,34.2073
941.6787,34.4102
941.8787,34.9234
942.0787,35.6754
942.2787,36.5803
942.4787,37.5521
942.6787,38.5047
942.8787,39.3521
943.0787,40.0083
943.2787,40.3873
943.4787,40.4031
943.6787,39.9818
943.8787,39.1429
944.0787,37.9491
944.2787,36.4636
944.4787,34.7493
944.6787,32.8693
944.8787,30.8867
945.0787,28.8644
945.2787,26.8655
945.4787,24.9534
945.6787,23.1994
945.8787,21.6837
946.0787,20.4866
946.2787,19.6888
