Potential (V)	Current (A)	Elapsed Time (s)	Zre (ohms)	Zim (ohms)	
-0.0101210698485374	-1.24351004160417E-06	13341.099	0	0	
-0.00981436483561993	-1.24534994938585E-06	13351.099	0	0	
-0.00981436483561993	-1.24105599752511E-06	13361.099	0	0	
-0.0101210698485374	-1.2406879932314E-06	13371.099	0	0	
-0.00981436483561993	-1.24160897030379E-06	13381.099	0	0	
-0.00981436483561993	-1.24541202239925E-06	13391.099	0	0	
-0.00981436483561993	-1.24602502182825E-06	13401.099	0	0	
-0.0101210698485374	-1.24614803098666E-06	13411.099	0	0	
-0.00981436483561993	-1.24663802125724E-06	13421.099	0	0	
-0.00981436483561993	-1.24394000522443E-06	13431.099	0	0	
-0.00981436483561993	-1.24246696486807E-06	13441.099	0	0	
-0.00981436483561993	-1.24087296171638E-06	13451.099	0	0	
-0.00981436483561993	-1.24093401154823E-06	13461.099	0	0	
-0.00981436483561993	-1.24547295854427E-06	13471.099	0	0	
-0.00981436483561993	-1.24970597426E-06	13481.099	0	0	
-0.00981436483561993	-1.24952202895656E-06	13491.099	0	0	
-0.00981436483561993	-1.24817199775862E-06	13501.099	0	0	
-0.00981436483561993	-1.24725204386777E-06	13511.099	0	0	
-0.0101210698485374	-1.24712903470936E-06	13521.099	0	0	
-0.0101210698485374	-1.24860196137888E-06	13531.099	0	0	
-0.00981436483561993	-1.25645294701826E-06	13541.099	0	0	
-0.00981436483561993	-1.24890800634603E-06	13551.099	0	0	
-0.0101210698485374	-1.24620896713168E-06	13561.099	0	0	
-0.0101210698485374	-1.24516600408242E-06	13571.099	0	0	
-0.00981436483561993	-1.24498194509215E-06	13581.099	0	0	
-0.0101210698485374	-1.24510495425056E-06	13591.099	0	0	
-0.00981436483561993	-1.24357097774919E-06	13601.099	0	0	
-0.00981436483561993	-1.24191501527093E-06	13611.099	0	0	
-0.00981436483561993	-1.24222196973278E-06	13621.099	0	0	
-0.0101210698485374	-1.24357097774919E-06	13631.099	0	0	
-0.00981436483561993	-1.24308098747861E-06	13641.099	0	0	
-0.00981436483561993	-1.24197697459749E-06	13651.099	0	0	
-0.00981436483561993	-1.24412304103316E-06	13661.099	0	0	
-0.00981436483561993	-1.24547295854427E-06	13671.099	0	0	
-0.00981436483561993	-1.24872394735576E-06	13681.099	0	0	
-0.00981436483561993	-1.25044198284741E-06	13691.099	0	0	
-0.00981436483561993	-1.24590201266983E-06	13701.099	0	0	
-0.00981436483561993	-1.24473694995686E-06	13711.099	0	0	
-0.0101210698485374	-1.24203802442935E-06	13721.099	0	0	
-0.0101210698485374	-1.43612203373777E-06	13731.099	0	0	
-0.0101210698485374	-1.25829296848679E-06	13741.099	0	0	
-0.0101210698485374	-1.2628330523512E-06	13751.099	0	0	
-0.00981436483561993	-1.28374995256308E-06	13761.099	0	0	
-0.00981436483561993	-1.25185204069567E-06	13771.099	0	0	
-0.00981436483561993	-1.24989003325027E-06	13781.099	0	0	
-0.00981436483561993	-1.24559596770268E-06	13791.099	0	0	
-0.0101210698485374	-1.24265102385834E-06	13801.099	0	0	
-0.00981436483561993	-1.2427129831849E-06	13811.099	0	0	
-0.0101210698485374	-1.26129896216298E-06	13821.099	0	0	
-0.00981436483561993	-1.24154701097723E-06	13831.099	0	0	
-0.00981436483561993	-1.24167002013564E-06	13841.099	0	0	
-0.00981436483561993	-1.23995198464399E-06	13851.099	0	0	
-0.0101210698485374	-1.23878703561786E-06	13861.099	0	0	
-0.00981436483561993	-1.23688505482278E-06	13871.099	0	0	
-0.00981436483561993	-1.23982999866712E-06	13881.099	0	0	
-0.0101210698485374	-1.23608799640351E-06	13891.099	0	0	
-0.00981436483561993	-1.23406402963155E-06	13901.099	0	0	
-0.00981436483561993	-1.23706900012621E-06	13911.099	0	0	
-0.0101210698485374	-1.23038296351297E-06	13921.099	0	0	
-0.00981436483561993	-1.29331897369411E-06	13931.099	0	0	
-0.00981436483561993	-1.23903203075315E-06	13941.099	0	0	
-0.00981436483561993	-1.23786696804018E-06	13951.099	0	0	
-0.00981436483561993	-1.23627205539378E-06	13961.099	0	0	
-0.0101210698485374	-1.23461597922869E-06	13971.099	0	0	
-0.00981436483561993	-1.23075096780667E-06	13981.099	0	0	
-0.0101210698485374	-1.22835899674101E-06	13991.099	0	0	
-0.0101210698485374	-1.23191705370118E-06	14001.099	0	0	
-0.00981436483561993	-1.23167103538435E-06	14011.099	0	0	
-0.0101210698485374	-1.23124198125879E-06	14021.099	0	0	
-0.0101210698485374	-1.23118002193223E-06	14031.099	0	0	
-0.00981436483561993	-1.2279909924473E-06	14041.099	0	0	
-0.0101210698485374	-1.22492394893925E-06	14051.099	0	0	
-0.00981436483561993	-1.22480105346767E-06	14061.099	0	0	
-0.00981436483561993	-1.22927895063185E-06	14071.099	0	0	
-0.0101210698485374	-1.23111897210038E-06	14081.099	0	0	
-0.00981436483561993	-1.265163973585E-06	14091.099	0	0	
-0.00981436483561993	-1.23559698295139E-06	14101.099	0	0	
-0.00981436483561993	-1.25988799482002E-06	14111.099	0	0	
-0.0101210698485374	-1.23154904940748E-06	14121.099	0	0	
-0.0101210698485374	-1.23639404137066E-06	14131.099	0	0	
-0.0101210698485374	-1.23541303764796E-06	14141.099	0	0	
-0.00981436483561993	-1.23602603707695E-06	14151.099	0	0	
-0.00981436483561993	-1.23553604680637E-06	14161.099	0	0	
-0.0101210698485374	-1.23774395888177E-06	14171.099	0	0	
-0.00981436483561993	-1.23627205539378E-06	14181.099	0	0	
-0.0101210698485374	-1.23486097436398E-06	14191.099	0	0	
-0.0101210698485374	-1.22486198961269E-06	14201.099	0	0	
-0.00981436483561993	-1.23326594803075E-06	14211.099	0	0	
-0.0101210698485374	-1.23547397379298E-06	14221.099	0	0	
-0.00981436483561993	-1.24025905279268E-06	14231.099	0	0	
-0.00981436483561993	-1.24798805245518E-06	14241.099	0	0	
-0.00981436483561993	-1.2423449788912E-06	14251.099	0	0	
-0.0101210698485374	-1.24148596114537E-06	14261.099	0	0	
-0.0101210698485374	-1.24228301956464E-06	14271.099	0	0	
-0.00981436483561993	-1.24191501527093E-06	14281.099	0	0	
-0.00981436483561993	-1.24056600725453E-06	14291.099	0	0	
-0.0101210698485374	-1.23909399007971E-06	14301.099	0	0	
-0.0101210698485374	-1.24522796340898E-06	14311.099	0	0	
-0.0101210698485374	-1.24338703244575E-06	14321.099	0	0	
-0.00981436483561993	-1.24258997402649E-06	14331.099	0	0	
-0.00981436483561993	-1.24522796340898E-06	14341.099	0	0	
-0.0101210698485374	-1.23786696804018E-06	14351.099	0	0	
-0.00981436483561993	-1.23602603707695E-06	14361.099	0	0	
-0.00981436483561993	-1.23829602216574E-06	14371.099	0	0	
-0.00981436483561993	-1.2540609759526E-06	14381.099	0	0	
-0.0101210698485374	-1.25614599255641E-06	14391.099	0	0	
-0.0101210698485374	-1.26553197787871E-06	14401.099	0	0	
-0.0101210698485374	-1.23467702906055E-06	14411.099	0	0	
-0.00981436483561993	-1.23719200928463E-06	14421.099	0	0	
-0.0101210698485374	-1.23516804251267E-06	14431.099	0	0	
-0.0101210698485374	-1.23173299471091E-06	14441.099	0	0	
-0.0101210698485374	-1.23762094972335E-06	14451.099	0	0	
-0.00981436483561993	-1.24645498544851E-06	14461.099	0	0	
-0.00981436483561993	-1.24019800296082E-06	14471.099	0	0	
-0.00981436483561993	-1.23578104194166E-06	14481.099	0	0	
-0.0101210698485374	-1.23394102047314E-06	14491.099	0	0	
-0.00981436483561993	-1.23578104194166E-06	14501.099	0	0	
-0.0101210698485374	-1.23578104194166E-06	14511.099	0	0	
-0.0101210698485374	-1.23345000702102E-06	14521.099	0	0	
-0.00981436483561993	-1.23897098092129E-06	14531.099	0	0	
-0.0101210698485374	-1.23817301300733E-06	14541.099	0	0	
-0.0101210698485374	-1.23743700441992E-06	14551.099	0	0	
-0.0101210698485374	-1.23522897865769E-06	14561.099	0	0	
-0.0101210698485374	-1.23326594803075E-06	14571.099	0	0	
-0.0101210698485374	-1.22989195006085E-06	14581.099	0	0	
-0.0101210698485374	-1.22842004657286E-06	14591.099	0	0	
-0.0101210698485374	-1.2279909924473E-06	14601.099	0	0	
-0.0101210698485374	-1.23381801131472E-06	14611.099	0	0	
-0.00981436483561993	-1.23713095945277E-06	14621.099	0	0	
-0.00981436483561993	-1.23381801131472E-06	14631.099	0	0	
-0.0101210698485374	-1.239338985215E-06	14641.099	0	0	
-0.00981436483561993	-1.23369602533785E-06	14651.099	0	0	
-0.00981436483561993	-1.23253005313018E-06	14661.099	0	0	
-0.0101210698485374	-1.23216204883647E-06	14671.099	0	0	
-0.0101210698485374	-1.23455401990213E-06	14681.099	0	0	
-0.0101210698485374	-1.23314396205387E-06	14691.099	0	0	
-0.0101210698485374	-1.24645498544851E-06	14701.099	0	0	
-0.00981436483561993	-1.24099494769325E-06	14711.099	0	0	
-0.0101210698485374	-1.24007499380241E-06	14721.099	0	0	
-0.00981436483561993	-1.23737595458806E-06	14731.099	0	0	
-0.00981436483561993	-1.23050597267138E-06	14741.099	0	0	
-0.00981436483561993	-1.23338895718916E-06	14751.099	0	0	
-0.0101210698485374	-1.23547397379298E-06	14761.099	0	0	
-0.0101210698485374	-1.23805102703045E-06	14771.099	0	0	
-0.00981436483561993	-1.23713095945277E-06	14781.099	0	0	
-0.0101210698485374	-1.23578104194166E-06	14791.099	0	0	
-0.0101210698485374	-1.24222196973278E-06	14801.099	0	0	
-0.00981436483561993	-1.23713095945277E-06	14811.099	0	0	
-0.0101210698485374	-1.23737595458806E-06	14821.099	0	0	
-0.00981436483561993	-1.25240501347434E-06	14831.099	0	0	
-0.0101210698485374	-1.24755899832962E-06	14841.099	0	0	
-0.00981436483561993	-1.25240501347434E-06	14851.099	0	0	
-0.00981436483561993	-1.24498194509215E-06	14861.099	0	0	
-0.0101210698485374	-1.24007499380241E-06	14871.099	0	0	
-0.00981436483561993	-1.23725294542965E-06	14881.099	0	0	
-0.0101210698485374	-1.2397069895087E-06	14891.099	0	0	
-0.00981436483561993	-1.22848200589942E-06	14901.099	0	0	
-0.00981436483561993	-1.22627295695565E-06	14911.099	0	0	
-0.0101210698485374	-1.22332903629285E-06	14921.099	0	0	
-0.00981436483561993	-1.22191795526305E-06	14931.099	0	0	
-0.00981436483561993	-1.22774497413047E-06	14941.099	0	0	
-0.00981436483561993	-1.2276229881536E-06	14951.099	0	0	
-0.0101210698485374	-1.22584401651693E-06	14961.099	0	0	
-0.00981436483561993	-1.22105905120407E-06	14971.099	0	0	
-0.00981436483561993	-1.21903497074527E-06	14981.099	0	0	
-0.00981436483561993	-1.21817595299945E-06	14991.099	0	0	
-0.00981436483561993	-1.21891196158685E-06	15001.099	0	0	
-0.00981436483561993	-1.22375797673158E-06	15011.099	0	0	
-0.00981436483561993	-1.22050698792009E-06	15021.099	0	0	
-0.00981436483561993	-1.22136600566591E-06	15031.099	0	0	
-0.00981436483561993	-1.22302196814417E-06	15041.099	0	0	
-0.00981436483561993	-1.22136600566591E-06	15051.099	0	0	
-0.00981436483561993	-1.2206299970785E-06	15061.099	0	0	
-0.00981436483561993	-1.22179494610464E-06	15071.099	0	0	
-0.0101210698485374	-1.2236359907547E-06	15081.099	0	0	
-0.0101210698485374	-1.22627295695565E-06	15091.099	0	0	
-0.00981436483561993	-1.2252299939064E-06	15101.099	0	0	
-0.0101210698485374	-1.22437199934211E-06	15111.099	0	0	
-0.0101210698485374	-1.22449398531899E-06	15121.099	0	0	
-0.0101210698485374	-1.22664096124936E-06	15131.099	0	0	
-0.0101210698485374	-1.22658002510434E-06	15141.099	0	0	
-0.0101210698485374	-1.22406504488026E-06	15151.099	0	0	
-0.0101210698485374	-1.22400399504841E-06	15161.099	0	0	
-0.0101210698485374	-1.22308301797602E-06	15171.099	0	0	
-0.0101210698485374	-1.21983202916454E-06	15181.099	0	0	
-0.00981436483561993	-1.21983202916454E-06	15191.099	0	0	
-0.00981436483561993	-1.21983202916454E-06	15201.099	0	0	
-0.00981436483561993	-1.22302196814417E-06	15211.099	0	0	
-0.0101210698485374	-1.22694802939805E-06	15221.099	0	0	
-0.00981436483561993	-1.22774497413047E-06	15231.099	0	0	
-0.0101210698485374	-1.22467804430926E-06	15241.099	0	0	
-0.00981436483561993	-1.22320602713444E-06	15251.099	0	0	
-0.0101210698485374	-1.2329589935689E-06	15261.099	0	0	
-0.0101210698485374	-1.22480105346767E-06	15271.099	0	0	
-0.0101210698485374	-1.22474000363582E-06	15281.099	0	0	
-0.00981436483561993	-1.22351298159629E-06	15291.099	0	0	
-0.00981436483561993	-1.22118194667564E-06	15301.099	0	0	
-0.0101210698485374	-1.21903497074527E-06	15311.099	0	0	
-0.0101210698485374	-1.21743994441204E-06	15321.099	0	0	
-0.00981436483561993	-1.25976600884314E-06	15331.099	0	0	
-0.00981436483561993	-1.24124096601008E-06	15341.099	0	0	
-0.00981436483561993	-1.23817301300733E-06	15351.099	0	0	
-0.00981436483561993	-1.23038296351297E-06	15361.099	0	0	
-0.0101210698485374	-1.22694802939805E-06	15371.099	0	0	
-0.0101210698485374	-1.22382004974497E-06	15381.099	0	0	
-0.0101210698485374	-1.22130495583406E-06	15391.099	0	0	
-0.00981436483561993	-1.22418805403868E-06	15401.099	0	0	
-0.00981436483561993	-1.22584401651693E-06	15411.099	0	0	
-0.0101210698485374	-1.22510800792952E-06	15421.099	0	0	
-0.00981436483561993	-1.22234700938861E-06	15431.099	0	0	
-0.0101210698485374	-1.2206299970785E-06	15441.099	0	0	
-0.0101210698485374	-1.22093604204565E-06	15451.099	0	0	
-0.00981436483561993	-1.21983202916454E-06	15461.099	0	0	
-0.0101210698485374	-1.21793095786416E-06	15471.099	0	0	
-0.00981436483561993	-1.21774701256072E-06	15481.099	0	0	
-0.0101210698485374	-1.16106696168572E-06	15491.099	0	0	
-0.00981436483561993	-1.18738296350784E-06	15501.099	0	0	
-0.0101210698485374	-1.19965102385322E-06	15511.099	0	0	
-0.0101210698485374	-1.20314803098154E-06	15521.099	0	0	
-0.0101210698485374	-1.20658296509646E-06	15531.099	0	0	
-0.0101210698485374	-1.20940399028768E-06	15541.099	0	0	
-0.0101210698485374	-1.21823802601284E-06	15551.099	0	0	
-0.0101210698485374	-1.22112101053062E-06	15561.099	0	0	
-0.0101210698485374	-1.21983202916454E-06	15571.099	0	0	
-0.0101210698485374	-1.21799200769601E-06	15581.099	0	0	
-0.00981436483561993	-1.22148901482433E-06	15591.099	0	0	
-0.0101210698485374	-1.21989398849109E-06	15601.099	0	0	
-0.0101210698485374	-1.21891196158685E-06	15611.099	0	0	
-0.0101210698485374	-1.21799200769601E-06	15621.099	0	0	
-0.0101210698485374	-1.21848302114813E-06	15631.099	0	0	
-0.0101210698485374	-1.21909602057713E-06	15641.099	0	0	
-0.0101210698485374	-1.10438804767909E-06	15651.099	0	0	
-0.00981436483561993	-1.20290201266471E-06	15661.099	0	0	
-0.0101210698485374	-1.20425204386265E-06	15671.099	0	0	
-0.0101210698485374	-1.20866798170027E-06	15681.099	0	0	
-0.0101210698485374	-1.20946594961424E-06	15691.099	0	0	
-0.0101210698485374	-1.24209896057437E-06	15701.099	0	0	
-0.00981436483561993	-1.21756295357045E-06	15711.099	0	0	
-0.0101210698485374	-1.21431196475896E-06	15721.099	0	0	
-0.0101210698485374	-1.29939201087836E-06	15731.099	0	0	
-0.0101210698485374	-1.21001801289822E-06	15741.099	0	0	
-0.0101210698485374	-1.25381495763577E-06	15751.099	0	0	
-0.0101210698485374	-1.22234700938861E-06	15761.099	0	0	
-0.00981436483561993	-1.21185803436674E-06	15771.099	0	0	
-0.0101210698485374	-1.21075402148563E-06	15781.099	0	0	
-0.0101210698485374	-1.21081495763065E-06	15791.099	0	0	
-0.0101210698485374	-1.21271705211257E-06	15801.099	0	0	
-0.0101210698485374	-1.22510800792952E-06	15811.099	0	0	
-0.0101210698485374	-1.61977698098781E-06	15821.099	0	0	
-0.00981436483561993	-1.33000105506653E-06	15831.099	0	0	
-0.0101210698485374	-1.28982298974734E-06	15841.099	0	0	
-0.0101210698485374	-1.25209794532566E-06	15851.099	0	0	
-0.00981436483561993	-1.24829500691703E-06	15861.099	0	0	
-0.0101210698485374	-1.23283700759202E-06	15871.099	0	0	
-0.0101210698485374	-1.23700795029436E-06	15881.099	0	0	
-0.0101210698485374	-1.23167103538435E-06	15891.099	0	0	
-0.0101210698485374	-1.23001495921926E-06	15901.099	0	0	
-0.00981436483561993	-1.2286039918763E-06	15911.099	0	0	
-0.00981436483561993	-1.22774497413047E-06	15921.099	0	0	
-0.0101210698485374	-1.22449398531899E-06	15931.099	0	0	
-0.00981436483561993	-1.22621202081064E-06	15941.099	0	0	
-0.00981436483561993	-1.22878805086657E-06	15951.099	0	0	
-0.0101210698485374	-1.23007600905112E-06	15961.099	0	0	
-0.00981436483561993	-1.22976996408397E-06	15971.099	0	0	
-0.0101210698485374	-1.23964605336369E-06	15981.099	0	0	
-0.00981436483561993	-1.23081201763853E-06	15991.099	0	0	
-0.0101210698485374	-1.22976996408397E-06	16001.099	0	0	
-0.00981436483561993	-1.22786798328889E-06	16011.099	0	0	
-0.0101210698485374	-1.22394203572185E-06	16021.099	0	0	
-0.00981436483561993	-1.22964695492556E-06	16031.099	0	0	
-0.0101210698485374	-1.23142604024906E-06	16041.099	0	0	
-0.00981436483561993	-1.23025995435455E-06	16051.099	0	0	
-0.0101210698485374	-1.22817505143757E-06	16061.099	0	0	
-0.00981436483561993	-1.22940195979027E-06	16071.099	0	0	
-0.0101210698485374	-1.25860003663547E-06	16081.099	0	0	
-0.00981436483561993	-1.24124096601008E-06	16091.099	0	0	
-0.00981436483561993	-1.24154701097723E-06	16101.099	0	0	
-0.00981436483561993	-1.23786696804018E-06	16111.099	0	0	
-0.00981436483561993	-1.23676295515907E-06	16121.099	0	0	
-0.00981436483561993	-1.23762094972335E-06	16131.099	0	0	
-0.00981436483561993	-1.23363395232445E-06	16141.099	0	0	
-0.00981436483561993	-1.23001495921926E-06	16151.099	0	0	
-0.00981436483561993	-1.22216295039834E-06	16161.099	0	0	
-0.00981436483561993	-1.22946300962212E-06	16171.099	0	0	
-0.0101210698485374	-1.22854305573128E-06	16181.099	0	0	
-0.0101210698485374	-1.2319779898462E-06	16191.099	0	0	
-0.00981436483561993	-1.23019901820953E-06	16201.099	0	0	
-0.00981436483561993	-1.26393695154547E-06	16211.099	0	0	
-0.00981436483561993	-1.24130201584194E-06	16221.099	0	0	
-0.00981436483561993	-1.23381801131472E-06	16231.099	0	0	
-0.00981436483561993	-1.22897199617E-06	16241.099	0	0	
-0.00981436483561993	-1.22565995752666E-06	16251.099	0	0	
-0.00981436483561993	-1.22204096442147E-06	16261.099	0	0	
-0.00981436483561993	-1.21885102544184E-06	16271.099	0	0	
-0.00981436483561993	-1.22259302770544E-06	16281.099	0	0	
-0.0101210698485374	-1.22670303426276E-06	16291.099	0	0	
-0.00981436483561993	-1.22872700103471E-06	16301.099	0	0	
-0.00981436483561993	-1.22768403798545E-06	16311.099	0	0	
-0.00981436483561993	-1.22504604860296E-06	16321.099	0	0	
-0.00981436483561993	-1.22302196814417E-06	16331.099	0	0	
-0.00981436483561993	-1.22099800137221E-06	16341.099	0	0	
-0.00981436483561993	-1.22013898362638E-06	16351.099	0	0	
-0.00981436483561993	-1.21909602057713E-06	16361.099	0	0	
-0.0101210698485374	-1.21805396702257E-06	16371.099	0	0	
-0.00981436483561993	-1.21541597764008E-06	16381.099	0	0	
-0.00981436483561993	-1.21400501029711E-06	16391.099	0	0	
-0.0101210698485374	-1.21983202916454E-06	16401.099	0	0	
-0.00981436483561993	-1.21866696645156E-06	16411.099	0	0	
-0.00981436483561993	-1.21572202260722E-06	16421.099	0	0	
-0.0101210698485374	-1.21412801945553E-06	16431.099	0	0	
-0.0101210698485374	-1.2142500054324E-06	16441.099	0	0	
-0.0101210698485374	-1.21474101888452E-06	16451.099	0	0	
-0.00981436483561993	-1.2132690017097E-06	16461.099	0	0	
-0.0101210698485374	-1.21112202577933E-06	16471.099	0	0	
-0.0101210698485374	-1.21044695333694E-06	16481.099	0	0	
-0.0101210698485374	-1.21553898679849E-06	16491.099	0	0	
-0.00981436483561993	-1.21731704894046E-06	16501.099	0	0	
-0.00981436483561993	-1.21560003663035E-06	16511.099	0	0	
-0.0101210698485374	-1.21376001516182E-06	16521.099	0	0	
-0.00981436483561993	-1.20909794532054E-06	16531.099	0	0	
-0.00981436483561993	-1.20799302294472E-06	16541.099	0	0	
-0.00981436483561993	-1.20873005471367E-06	16551.099	0	0	
-0.00981436483561993	-1.20639901979303E-06	16561.099	0	0	
-0.0101210698485374	-1.20363802125212E-06	16571.099	0	0	
-0.00981436483561993	-1.21044695333694E-06	16581.099	0	0	
-0.0101210698485374	-1.21173502520833E-06	16591.099	0	0	
-0.0101210698485374	-1.20744095966074E-06	16601.099	0	0	
-0.00981436483561993	-1.20664401492832E-06	16611.099	0	0	
-0.00981436483561993	-1.20860704555525E-06	16621.099	0	0	
-0.00981436483561993	-1.20958804927795E-06	16631.099	0	0	
-0.00981436483561993	-1.20627601063461E-06	16641.099	0	0	
-0.0101210698485374	-1.20400602554582E-06	16651.099	0	0	
-0.00981436483561993	-1.20621496080275E-06	16661.099	0	0	
-0.0101210698485374	-1.20382196655555E-06	16671.099	0	0	
-0.0101210698485374	-1.20462004815636E-06	16681.099	0	0	
-0.00981436483561993	-1.20682796023175E-06	16691.099	0	0	
-0.0101210698485374	-1.20572394735063E-06	16701.099	0	0	
-0.00981436483561993	-1.21013999887509E-06	16711.099	0	0	
-0.0101210698485374	-1.21302400657441E-06	16721.099	0	0	
-0.00981436483561993	-1.21216498882859E-06	16731.099	0	0	
-0.00981436483561993	-1.20836205041996E-06	16741.099	0	0	
-0.0101210698485374	-1.20768697797757E-06	16751.099	0	0	
-0.0101210698485374	-1.20928200431081E-06	16761.099	0	0	
-0.0101210698485374	-1.20492597943667E-06	16771.099	0	0	
-0.0101210698485374	-1.21124503493775E-06	16781.099	0	0	
-0.00981436483561993	-1.21247103379574E-06	16791.099	0	0	
-0.00981436483561993	-1.21106097594748E-06	16801.099	0	0	
-0.00981436483561993	-1.20750303267414E-06	16811.099	0	0	
-0.0101210698485374	-1.20725701435731E-06	16821.099	0	0	
-0.00981436483561993	-1.20658296509646E-06	16831.099	0	0	
-0.0101210698485374	-1.20603101549932E-06	16841.099	0	0	
-0.0101210698485374	-1.20695096939016E-06	16851.099	0	0	
-0.0101210698485374	-1.20394497571397E-06	16861.099	0	0	
-0.0101210698485374	-1.20486504329165E-06	16871.099	0	0	
-0.00981436483561993	-1.20719596452545E-06	16881.099	0	0	
-0.0101210698485374	-1.20707295536704E-06	16891.099	0	0	
-0.00981436483561993	-1.20590800634091E-06	16901.099	0	0	
-0.00981436483561993	-1.20412903470424E-06	16911.099	0	0	
-0.00981436483561993	-1.20400602554582E-06	16921.099	0	0	
-0.00981436483561993	-1.21038601719192E-06	16931.099	0	0	
-0.00981436483561993	-1.20958804927795E-06	16941.099	0	0	
-0.0101210698485374	-1.20829997740657E-06	16951.099	0	0	
-0.00981436483561993	-1.20750303267414E-06	16961.099	0	0	
-0.00981436483561993	-1.20977199458139E-06	16971.099	0	0	
-0.00981436483561993	-1.21633604521776E-06	16981.099	0	0	
-0.00981436483561993	-1.21369805583527E-06	16991.099	0	0	
-0.00981436483561993	-1.21020195820165E-06	17001.099	0	0	
-0.00981436483561993	-1.21001801289822E-06	17011.099	0	0	
-0.00981436483561993	-1.21271705211257E-06	17021.099	0	0	
-0.0101210698485374	-1.21191897051176E-06	17031.099	0	0	
-0.00981436483561993	-1.21069297165377E-06	17041.099	0	0	
-0.0101210698485374	-1.21007894904324E-06	17051.099	0	0	
-0.0101210698485374	-1.20971094474953E-06	17061.099	0	0	
-0.00981436483561993	-1.21013999887509E-06	17071.099	0	0	
-0.0101210698485374	-1.20995696306636E-06	17081.099	0	0	
-0.0101210698485374	-1.21063101232721E-06	17091.099	0	0	
-0.00981436483561993	-1.21026300803351E-06	17101.099	0	0	
-0.0101210698485374	-1.21075402148563E-06	17111.099	0	0	
-0.00981436483561993	-1.21351399684499E-06	17121.099	0	0	
-0.00981436483561993	-1.21995503832295E-06	17131.099	0	0	
-0.00981436483561993	-1.21829896215786E-06	17141.099	0	0	
-0.0101210698485374	-1.2172559991086E-06	17151.099	0	0	
-0.0101210698485374	-1.19161495604203E-06	17161.099	0	0	
-0.0101210698485374	-1.21185803436674E-06	17171.099	0	0	
-0.0101210698485374	-1.21265497909917E-06	17181.099	0	0	
-0.0101210698485374	-1.21149003007304E-06	17191.099	0	0	
-0.00981436483561993	-1.186463009617E-06	17201.099	0	0	
-0.00981436483561993	-1.19793401154311E-06	17211.099	0	0	
-0.0101210698485374	-1.20572394735063E-06	17221.099	0	0	
-0.0101210698485374	-1.17008505640115E-06	17231.099	0	0	
-0.0101210698485374	-1.18695299988758E-06	17241.099	0	0	
-0.00981436483561993	-1.19572496259934E-06	17251.099	0	0	
-0.0101210698485374	-1.20014203730534E-06	17261.099	0	0	
-0.0101210698485374	-1.2015530046483E-06	17271.099	0	0	
-0.00981436483561993	-1.20051004159905E-06	17281.099	0	0	
-0.0101210698485374	-1.2015530046483E-06	17291.099	0	0	
-0.0101210698485374	-1.20075503673434E-06	17301.099	0	0	
-0.0101210698485374	-1.2178689985376E-06	17311.099	0	0	
-0.0101210698485374	-1.21308505640627E-06	17321.099	0	0	
-0.0101210698485374	-1.20744095966074E-06	17331.099	0	0	
-0.00981436483561993	-1.20928200431081E-06	17341.099	0	0	
-0.0101210698485374	-1.21406594644213E-06	17351.099	0	0	
-0.0101210698485374	-1.21032496736007E-06	17361.099	0	0	
-0.0101210698485374	-1.36361597924406E-06	17371.099	0	0	
-0.0101210698485374	-1.23565803278325E-06	17381.099	0	0	
-0.00981436483561993	-1.22191795526305E-06	17391.099	0	0	
-0.0101210698485374	-1.21412801945553E-06	17401.099	0	0	
-0.0101210698485374	-1.24013604363427E-06	17411.099	0	0	
-0.0101210698485374	-1.21406594644213E-06	17421.099	0	0	
-0.0101210698485374	-1.21431196475896E-06	17431.099	0	0	
-0.0101210698485374	-1.21247103379574E-06	17441.099	0	0	
-0.0101210698485374	-1.20903598599398E-06	17451.099	0	0	
-0.0101210698485374	-1.20836205041996E-06	17461.099	0	0	
-0.0101210698485374	-1.21210302950203E-06	17471.099	0	0	
-0.0101210698485374	-1.21615198622749E-06	17481.099	0	0	
-0.0101210698485374	-1.21149003007304E-06	17491.099	0	0	
-0.00981436483561993	-1.21069297165377E-06	17501.099	0	0	
-0.00981436483561993	-1.21271705211257E-06	17511.099	0	0	
-0.0101210698485374	-1.21345294701314E-06	17521.099	0	0	
-0.0101210698485374	-1.21155096621806E-06	17531.099	0	0	
-0.0101210698485374	-1.20848403639684E-06	17541.099	0	0	
-0.0101210698485374	-1.22296103199915E-06	17551.099	0	0	
-0.00981436483561993	-1.22345102226973E-06	17561.099	0	0	
-0.0101210698485374	-1.21995503832295E-06	17571.099	0	0	
-0.00981436483561993	-1.21486402804294E-06	17581.099	0	0	
-0.0101210698485374	-1.21179698453489E-06	17591.099	0	0	
-0.00981436483561993	-1.21345294701314E-06	17601.099	0	0	
-0.0101210698485374	-1.21406594644213E-06	17611.099	0	0	
-0.00981436483561993	-1.2138820011387E-06	17621.099	0	0	
-0.00981436483561993	-1.21112202577933E-06	17631.099	0	0	
-0.0101210698485374	-1.21044695333694E-06	17641.099	0	0	
-0.00981436483561993	-1.20934305414266E-06	17651.099	0	0	
-0.00981436483561993	-1.21259404295415E-06	17661.099	0	0	
-0.0101210698485374	-1.21259404295415E-06	17671.099	0	0	
-0.00981436483561993	-1.21020195820165E-06	17681.099	0	0	
-0.0101210698485374	-1.2095269994461E-06	17691.099	0	0	
